npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http fetch GET 200 https://registry.npmjs.org/@vitest/spy/-/spy-1.6.1.tgz 1966ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/confbox/-/confbox-0.1.8.tgz 1983ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.5.16.tgz 1989ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/undici/-/undici-6.19.7.tgz 2035ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/expect/-/expect-1.6.1.tgz 1989ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/abab/-/abab-2.0.6.tgz 1996ms (cache miss)
npm warn deprecated abab@2.0.6: Use your platform's native atob() and btoa() methods instead
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/types/-/types-6.21.0.tgz 1999ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-6.21.0.tgz 2005ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/utils/-/utils-1.6.1.tgz 2021ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-array/-/d3-array-3.2.4.tgz 2035ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/csstype/-/csstype-3.1.3.tgz 2035ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-shape/-/d3-shape-3.2.0.tgz 2037ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.0.tgz 2062ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/use-sync-external-store/-/use-sync-external-store-0.0.3.tgz 2062ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-format/-/d3-format-3.1.0.tgz 2078ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/parser/-/parser-6.21.0.tgz 2072ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react-router/-/react-router-5.1.20.tgz 2084ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react-router-dom/-/react-router-dom-5.3.3.tgz 2088ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/hoist-non-react-statics/-/hoist-non-react-statics-3.3.7.tgz 2087ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/entities/-/entities-6.0.1.tgz 2105ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-timer/-/d3-timer-3.0.2.tgz 2101ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react/-/react-18.3.26.tgz 2110ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/prop-types/-/prop-types-15.7.15.tgz 2111ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react-dom/-/react-dom-18.3.7.tgz 2118ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-time/-/d3-time-3.0.4.tgz 2126ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-scale/-/d3-scale-4.0.9.tgz 2139ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-path/-/d3-path-3.1.1.tgz 2141ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cssstyle/-/cssstyle-3.0.0.tgz 2162ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@tootallnate/once/-/once-2.0.0.tgz 2307ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-interpolate/-/d3-interpolate-3.0.4.tgz 2310ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-ease/-/d3-ease-3.0.2.tgz 2311ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-color/-/d3-color-3.1.3.tgz 2311ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/history/-/history-4.7.11.tgz 2312ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/aria-query/-/aria-query-5.0.4.tgz 2312ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-array/-/d3-array-3.2.2.tgz 2315ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz 2317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/d3-shape/-/d3-shape-3.1.7.tgz 2317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitejs/plugin-react-swc/-/plugin-react-swc-3.11.0.tgz 2321ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@swc/types/-/types-0.1.25.tgz 2359ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/chai/-/chai-4.5.0.tgz 2385ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/utf8/-/utf8-1.1.0.tgz 2403ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-6.21.0.tgz 2411ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.0-beta.27.tgz 2405ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-6.12.6.tgz 2439ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/pool/-/pool-1.1.0.tgz 2472ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@sinclair/typebox/-/typebox-0.27.8.tgz 2484ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/axios/-/axios-1.12.2.tgz 2494ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@swc/core/-/core-1.13.5.tgz 2496ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/victory-vendor/-/victory-vendor-36.9.2.tgz 2589ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/inquire/-/inquire-1.1.0.tgz 2541ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/float/-/float-1.0.2.tgz 2545ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz 2545ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/path/-/path-1.1.2.tgz 2562ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/jest-dom/-/jest-dom-6.9.1.tgz 2575ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/eventemitter/-/eventemitter-1.1.0.tgz 2579ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/aria-query/-/aria-query-5.3.0.tgz 2606ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz 2597ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/fetch/-/fetch-1.1.0.tgz 2600ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/codegen/-/codegen-2.0.4.tgz 2628ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@remix-run/router/-/router-1.23.0.tgz 2634ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/semver/-/semver-7.7.1.tgz 2656ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 2655ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz 2657ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/utils/-/utils-6.21.0.tgz 2686ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-6.21.0.tgz 2700ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/base64/-/base64-1.1.2.tgz 2707ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/config-array/-/config-array-0.13.0.tgz 2721ms (cache miss)
npm warn deprecated @humanwhocodes/config-array@0.13.0: Use @eslint/config-array instead
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/react/-/react-14.3.1.tgz 2729ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@swc/counter/-/counter-0.1.3.tgz 2733ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/object-schema/-/object-schema-2.0.3.tgz 2823ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dom-helpers/-/dom-helpers-5.2.1.tgz 2849ms (cache miss)
npm warn deprecated @humanwhocodes/object-schema@2.0.3: Use @eslint/object-schema instead
npm http fetch GET 200 https://registry.npmjs.org/recharts/-/recharts-2.15.4.tgz 2916ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@protobufjs/aspromise/-/aspromise-1.1.2.tgz 2981ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz 3058ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@jest/schemas/-/schemas-29.6.3.tgz 3031ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@grpc/proto-loader/-/proto-loader-0.7.15.tgz 3069ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bootstrap/-/bootstrap-5.3.8.tgz 3129ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-20.19.23.tgz 3127ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/util/-/util-1.10.0.tgz 3164ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint/-/eslint-8.57.1.tgz 3230ms (cache miss)
npm warn deprecated eslint@8.57.1: This version is no longer supported. Please see https://eslint.org/version-support for other options.
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/user-event/-/user-event-14.6.1.tgz 3255ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/jsdom/-/jsdom-22.1.0.tgz 3317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/remote-config-compat/-/remote-config-compat-0.2.9.tgz 3448ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-6.21.0.tgz 3519ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-6.21.0.tgz 3529ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/remote-config-types/-/remote-config-types-0.3.2.tgz 3589ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@swc/core-win32-x64-msvc/-/core-win32-x64-msvc-1.13.5.tgz 3612ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/storage-types/-/storage-types-0.8.2.tgz 3612ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@grpc/grpc-js/-/grpc-js-1.9.15.tgz 3633ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/webchannel-wrapper/-/webchannel-wrapper-1.0.1.tgz 3653ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/vertexai-preview/-/vertexai-preview-0.0.4.tgz 3730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/logger/-/logger-0.4.2.tgz 3729ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/performance-types/-/performance-types-0.2.2.tgz 3752ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/storage/-/storage-0.13.2.tgz 3840ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/remote-config/-/remote-config-0.4.9.tgz 3842ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@reduxjs/toolkit/-/toolkit-1.9.7.tgz 3880ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/performance-compat/-/performance-compat-0.2.9.tgz 3900ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lodash/-/lodash-4.17.21.tgz 3949ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/storage-compat/-/storage-compat-0.3.12.tgz 3922ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/performance/-/performance-0.6.9.tgz 3987ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/database-types/-/database-types-1.0.5.tgz 4036ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/messaging-compat/-/messaging-compat-0.2.12.tgz 4043ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/messaging-interop-types/-/messaging-interop-types-0.2.2.tgz 4100ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/database-compat/-/database-compat-1.0.8.tgz 4317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/messaging/-/messaging-0.12.12.tgz 4336ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/installations-types/-/installations-types-0.5.2.tgz 4401ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/firestore-types/-/firestore-types-3.0.2.tgz 4516ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/functions/-/functions-0.11.8.tgz 4602ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/installations/-/installations-0.6.9.tgz 4604ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/database/-/database-1.0.8.tgz 4621ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/component/-/component-0.6.9.tgz 4733ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/firestore-compat/-/firestore-compat-0.3.38.tgz 4742ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/functions-types/-/functions-types-0.6.2.tgz 4747ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/functions-compat/-/functions-compat-0.3.14.tgz 4805ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/installations-compat/-/installations-compat-0.2.9.tgz 4808ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/auth-types/-/auth-types-0.12.2.tgz 4869ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-check-types/-/app-check-types-0.5.2.tgz 4943ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bootstrap-icons/-/bootstrap-icons-1.13.1.tgz 5064ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/auth-compat/-/auth-compat-0.5.14.tgz 5050ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/data-connect/-/data-connect-0.1.0.tgz 5053ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/eslintrc/-/eslintrc-2.1.4.tgz 5087ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/auth-interop-types/-/auth-interop-types-0.2.3.tgz 5090ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint-community/regexpp/-/regexpp-4.12.2.tgz 5133ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint-community/eslint-utils/-/eslint-utils-4.9.0.tgz 5145ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.28.5.tgz 5158ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/js/-/js-8.57.1.tgz 5162ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.21.5.tgz 5207ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.18.20.tgz 5270ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.27.1.tgz 5311ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-9.0.1.tgz 5319ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/vite/-/vite-5.4.21.tgz 5332ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.21.5.tgz 5339ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz 5366ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-key/-/path-key-4.0.0.tgz 5371ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@adobe/css-tools/-/css-tools-4.4.4.tgz 5421ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.21.5.tgz 5423ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz 5430ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-3.1.2.tgz 5439ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/vite/-/vite-5.4.21.tgz 5442ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz 5467ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-check-interop-types/-/app-check-interop-types-0.3.2.tgz 5477ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-3.1.2.tgz 5474ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.12.tgz 5484ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz 5499ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.21.5.tgz 5509ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel/runtime/-/runtime-7.28.4.tgz 5519ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-17.0.2.tgz 5517ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz 5515ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-compat/-/app-compat-0.2.43.tgz 5530ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-types/-/app-types-0.9.2.tgz 5533ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/yocto-queue/-/yocto-queue-1.2.1.tgz 5524ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz 5553ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz 5568ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-5.0.0.tgz 5567ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz 5578ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app/-/app-0.10.13.tgz 5586ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.12.tgz 5593ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-check-compat/-/app-check-compat-0.3.15.tgz 5624ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-3.1.2.tgz 5614ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-3.1.2.tgz 5602ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.12.tgz 5621ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/vite 5246ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/undici 5263ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.6.3.tgz 5701ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/analytics-compat/-/analytics-compat-0.2.14.tgz 5742ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/dom/-/dom-9.3.4.tgz 5779ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.12.tgz 5764ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esbuild 5434ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/analytics-types/-/analytics-types-0.8.2.tgz 5853ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/aria-query/-/aria-query-5.1.3.tgz 5897ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/app-check/-/app-check-0.8.8.tgz 5928ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2ffirestore 192ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/analytics/-/analytics-0.10.8.tgz 6156ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2ffunctions 1421ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2fauth 1492ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2fstorage 1541ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2fauth-compat 1703ms (cache revalidated)
npm http cache https://registry.npmjs.org/vitest 11ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/vite-node 118ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2ffirestore-compat 211ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/firebase 245ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/firestore/-/firestore-4.7.3.tgz 8436ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/firebase/-/firebase-10.14.1.tgz 8547ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2ffunctions-compat 1387ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/auth/-/auth-1.7.9.tgz 10610ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@firebase%2fstorage-compat 1216ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@firebase/auth/-/auth-1.7.9.tgz 10749ms (cache miss)
npm info run @swc/core@1.13.5 postinstall node_modules/@swc/core node postinstall.js
npm info run esbuild@0.18.20 postinstall node_modules/esbuild node install.js
npm info run protobufjs@7.5.4 postinstall node_modules/protobufjs node scripts/postinstall
npm info run esbuild@0.21.5 postinstall node_modules/vite-node/node_modules/esbuild node install.js
npm info run esbuild@0.21.5 postinstall node_modules/vitest/node_modules/esbuild node install.js
npm info run @swc/core@1.13.5 postinstall { code: 0, signal: null }
npm info run protobufjs@7.5.4 postinstall { code: 0, signal: null }
npm info run esbuild@0.18.20 postinstall { code: 0, signal: null }
npm info run esbuild@0.21.5 postinstall { code: 0, signal: null }
npm info run esbuild@0.21.5 postinstall { code: 0, signal: null }

added 505 packages, and audited 506 packages in 12s

119 packages are looking for funding
  run `npm fund` for details

14 moderate severity vulnerabilities

To address issues that do not require attention, run:
  npm audit fix

To address all issues (including breaking changes), run:
  npm audit fix --force

Run `npm audit` for details.
npm verbose cwd C:\Users\vicen\OneDrive\Escritorio\ReactPasteleria\NewPasteleria-main-1\PasteleriaReact
npm verbose os Windows_NT 10.0.26100
npm verbose node v22.21.0
npm verbose npm  v10.9.4
npm verbose exit 0
npm info ok
